BGC ID,Louvain cluster,closest MIBiG BGC,distance to closest MIBiG,Is_0.51_Assigned
CR17_CY170214_S_contig_44245.region001.gbk_region_1,C3338537,BGC0001964.gbk_region_1,0.46,No (Directly observed)
CR18_GE180403_S_contig_2554.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CHL22_PR_220403_F_contig_20478.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CR18_CW180415_F_contig_2255.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
EPR_teddybear_k141_770771.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_1341.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CR17_PG172224_S_contig_60968.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_53043.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_LV_220331_F_contig_22643.region001.gbk_region_1,C3338536,BGC0001292.gbk_region_1,0.48,No (Directly observed)
EPR_riftia_k141_590547.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
HYD22_FC_221023_F_contig_26327.region001.gbk_region_1,C3338536,BGC0001292.gbk_region_1,0.49,No (Directly observed)
CR18_PX180416_S_contig_17624.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_122400.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR17_BR170218_1_F_contig_9418.region001.gbk_region_1,C3338536,BGC0001292.gbk_region_1,0.48,No (Directly observed)
EPR_teddybear_k141_102251.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR18_RC180404_S_contig_37496.region001.gbk_region_1,C3338536,BGC0001292.gbk_region_1,0.5,No (Directly observed)
GUY_SRR21545388_k141_1619980.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR18_HA180403_F_contig_17047.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
HYD22_FC_221023_F_contig_18903.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR18_LB180410_S_contig_3828.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_59769.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR18_LB180410_S_contig_9205.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR17_RS170216_F_contig_10441.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_184081.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR18_RC180404_S_contig_20039.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR17_QH170213_1_F_contig_10983.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545382_k141_184070.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR17_PG172224_S_contig_30841.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_37438.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR17_QN170220_S_contig_27398.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
EPR_teddybear_k141_854893.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_138588.region001.gbk_region_1,C3338536,BGC0001292.gbk_region_1,0.48,No (Directly observed)
CHL22_QN_220317_F_contig_92599.region001.gbk_region_1,C3338536,BGC0001292.gbk_region_1,0.48,No (Directly observed)
CR17_EP170215_S_contig_781.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
AEO22_TC_220902_F_contig_25789.region001.gbk_region_1,C3338536,BGC0001292.gbk_region_1,0.48,No (Directly observed)
GUY_SRR21545388_k141_130887.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
HYD22_SC_221020_F_contig_11125.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
HYD22_SP_221019_F_contig_24542.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_37119.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
AEO22_OS_220830_F_contig_34217.region001.gbk_region_1,C3338536,BGC0001292.gbk_region_1,0.48,No (Directly observed)
CR18_LE180416_S_contig_26633.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_63068.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_144719.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_54657.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_2779261.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_108625.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_120485.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
AEO22_TC_220902_F_contig_39837.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_193085.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_63893.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR18_BW180407_F_contig_42194.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR18_CL180409_F_contig_23772.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
FEN_SI_1_NODE_9871_length_2394_cov_3.121419.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_76385.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
AEO22_BO_220829_F_contig_51801.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR18_BW180407_F_contig_42452.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_EQ_220330_F_contig_33507.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_160732.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_63501.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CR18_ER180415_S_contig_540.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
HYD22_SC_221020_F_contig_133.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CR18_MC180404_S_contig_143.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CR17_QN170220_S_contig_859.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CR18_MC180404_S_contig_971.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CR17_QN170220_F_contig_662.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CHL22_LN_220321_F_contig_4924.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CHL22_GB_220322_F_contig_22373.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_80424.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_148352.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_57637.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_20870.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
AEO22_HO_220830_F_contig_12.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CR17_BR170218_2_F_contig_329.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CR17_RV170221_F_contig_764.region001.gbk_region_1,C3338535,BGC0000837.gbk_region_1,0.5,No (Directly observed)
AEO22_TC_220902_F_contig_12252.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CR18_LE180416_F_contig_2916.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
KJ_230721_F_NODE_226_length_140269_cov_15.523319.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CR18_LP180406_F_contig_735.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
KJ_230721_F_NODE_60323_length_2657_cov_0.590909.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
ISL21_GN1_210601_F_contig_19.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
ISL21_GN1_210601_F_contig_6.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_8431.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_PR_220403_F_contig_6687.region001.gbk_region_1,C3338535,BGC0000837.gbk_region_1,0.44,No (Directly observed)
ISL21_GN1_210601_F_contig_1054.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_5673.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_63366.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_96079.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR17_PF170222_F_contig_5274.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_74204.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_RS_220319_F_contig_11934.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_64703.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
HYD22_FC_221023_F_contig_8175.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
HYD22_SC_221020_F_contig_19489.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_36724.region001.gbk_region_1,C3338536,BGC0000863.gbk_region_1,0.41,No (Directly observed)
HYD22_FC_221023_F_contig_18107.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
HYD22_FC_221023_F_contig_18644.region001.gbk_region_1,C3338536,BGC0000869.gbk_region_1,0.48,No (Directly observed)
GUY_SRR21545382_k141_1765088.region001.gbk_region_1,C3338536,BGC0000869.gbk_region_1,0.49,No (Directly observed)
GUY_SRR21545382_k141_784890.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_1105313.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR17_ET170220_1_S_contig_20884.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CR18_CH180410_S_contig_14467.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_64413.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
AEO22_BO_220829_F_contig_19662.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CHL22_CR_220324_F_contig_14375.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CHL22_EQ_220330_F_contig_37553.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CR18_LE180416_F_contig_11891.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_63440.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_99582.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CR18_MC180404_F_contig_8290.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CR17_CY170214_S_contig_2655.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_105734.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_103091.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_45227.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_50025.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_25449.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_133369.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_8399.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
FEN_GA_S_NODE_1226_length_2964_cov_3.784118.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_57684.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_46904.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_14922.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CR18_CI180408_S_contig_4908.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CR18_LE180416_F_contig_15795.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CR17_ET170220_1_S_contig_22654.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CR18_LW180405_S_contig_5308.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CR18_LE180416_S_contig_2714.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_10391.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CR18_YR180404_F_contig_29579.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_45703.region002.gbk_region_2,C3338538,None,0.51,Yes (No MIBiG connection)
CR19_SG_190719_S_contig_1471.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
AEO22_GV_220827_F_contig_1804.region001.gbk_region_1,C3338538,BGC0001164.gbk_region_1,0.46,No (Directly observed)
CR18_LE180416_F_contig_14357.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CR18_LB180410_F_contig_6547.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_30050.region001.gbk_region_1,C3338538,BGC0002022.gbk_region_1,0.49,No (Directly observed)
CHL22_LC_220316_F_contig_57227.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_57447.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CHL22_LR_220331_F_contig_31701.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_74571.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
ARG19_IN_190223_S_contig_11796.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
KJ_230721_F_NODE_50644_length_3009_cov_1.311936.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_5037.region001.gbk_region_1,C3338538,BGC0001164.gbk_region_1,0.46,No (Directly observed)
CR17_QH170213_1_F_contig_6748.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CR18_LE180416_F_contig_4218.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CHL22_EQ_220330_F_contig_50025.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_21860.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CR18_LE180416_S_contig_4062.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CR18_LE180416_S_contig_2338.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CR18_SC180411_F_contig_3.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
AEO22_BO_220829_F_contig_25496.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CR18_BW180407_F_contig_20804.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
FEN_GA_F_NODE_6708_length_3764_cov_4.197088.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CR18_LE180416_S_contig_21527.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CR18_CI180408_F_contig_1778.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CR18_CZ180409_F_contig_15950.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CR17_ET170220_1_S_contig_14985.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_172030.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
EPR_teddybear_k141_500987.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
AEO22_BO_220829_F_contig_30541.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
ARG19_PM_190223_F_contig_5788.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_77414.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
EPR_teddybear_k141_910148.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_2328.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CR18_LP180406_F_contig_5346.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CHL22_LR_220331_F_contig_52116.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CR18_BW180407_F_contig_16983.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CHL22_IS_220328_F_contig_15848.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CR18_LE180416_S_contig_25298.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_108252.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CH20_BM_200304_S_contig_228.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CR18_LE180416_S_contig_1904.region001.gbk_region_1,C3338538,BGC0000017.gbk_region_1,0.47,No (Directly observed)
CR17_TC170221_F_contig_25111.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_2143198.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CR18_MC180404_S_contig_885.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
ARG19_IN_190223_S_contig_228.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_30092.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR18_CH180410_F_contig_1771.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
AEO22_HO_220830_F_contig_16396.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_3967.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_1325932.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_125051.region001.gbk_region_1,C3338539,BGC0000164.gbk_region_1,0.4,No (Directly observed)
CHL22_LC_220316_F_contig_52349.region001.gbk_region_1,C3338537,BGC0001186.gbk_region_1,0.48,No (Directly observed)
CHL22_CH_220319_F_contig_41874.region001.gbk_region_1,C3338537,BGC0001186.gbk_region_1,0.47,No (Directly observed)
CHL22_CC_220324_F_contig_15066.region002.gbk_region_2,C3338537,None,0.51,Yes (No MIBiG connection)
CHL22_LA_220331_F_contig_1639.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
AEO22_CF_220902_F_contig_82.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CR18_LH180406_F_contig_10303.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CR17_SI170217_S_contig_16502.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CR18_CV180410_S_contig_14073.region001.gbk_region_1,C3338537,BGC0001186.gbk_region_1,0.47,No (Directly observed)
AEO22_OS_220830_F_contig_9461.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_31596.region001.gbk_region_1,C3338537,BGC0001962.gbk_region_1,0.5,No (Directly observed)
CHL22_OA_220325_F_contig_3147.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_404.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CR18_BS180407_F_contig_43626.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_84995.region001.gbk_region_1,C3338537,BGC0001186.gbk_region_1,0.48,No (Directly observed)
CHL22_GB_220322_F_contig_8518.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
